"session_id","session_date_time","mentor_id","mentee_id","session_status","mentor_domain_id","user_id"
8081,2022-08-21 00:00:00.000,3717,1465,finished,5,
8082,2022-08-21 00:00:00.000,3402,4347,finished,7,
8084,2022-08-21 00:00:00.000,681,835,finished,5,
8085,2022-08-21 00:00:00.000,1021,3745,finished,5,
8086,2022-08-21 00:00:00.000,3704,4592,finished,1,
8087,2022-08-21 00:00:00.000,685,4587,finished,1,
8088,2022-08-21 00:00:00.000,3118,998,finished,3,
8090,2022-08-21 00:00:00.000,4429,18,finished,5,
8091,2022-08-21 00:00:00.000,3989,2736,finished,1,
8095,2022-08-21 00:00:00.000,820,4447,finished,3,
8097,2022-08-21 00:00:00.000,1132,4827,finished,6,
8099,2022-08-21 00:00:00.000,4647,4748,finished,1,
8102,2022-08-22 00:00:00.000,4000,3654,finished,7,
8105,2022-08-22 00:00:00.000,3101,2899,finished,6,
8106,2022-08-22 00:00:00.000,3835,4871,finished,2,
8107,2022-08-22 00:00:00.000,4480,4023,canceled,3,
8108,2022-08-22 00:00:00.000,3615,2498,finished,5,
8109,2022-08-22 00:00:00.000,3641,1557,finished,7,
8111,2022-08-22 00:00:00.000,1449,4161,canceled,7,
8112,2022-08-22 00:00:00.000,3855,599,finished,4,
8116,2022-08-22 00:00:00.000,3322,3169,finished,1,
8117,2022-08-22 00:00:00.000,1544,1618,canceled,4,
8118,2022-08-22 00:00:00.000,2636,2856,finished,1,
8119,2022-08-22 00:00:00.000,4546,3169,finished,6,
8120,2022-08-22 00:00:00.000,1190,1980,canceled,5,
8121,2022-08-22 00:00:00.000,4920,2223,finished,1,
8122,2022-08-22 00:00:00.000,2605,2801,finished,5,
8124,2022-08-22 00:00:00.000,4522,3783,finished,7,
8125,2022-08-22 00:00:00.000,73,2524,finished,6,
8129,2022-08-22 00:00:00.000,5000,2948,finished,2,
8130,2022-08-22 00:00:00.000,3717,3431,finished,5,
8132,2022-08-22 00:00:00.000,4255,1968,finished,6,
8138,2022-08-22 00:00:00.000,3101,4017,finished,6,
8139,2022-08-22 00:00:00.000,2294,3676,finished,7,
8140,2022-08-22 00:00:00.000,2294,3104,finished,7,
8144,2022-08-22 00:00:00.000,3029,1599,finished,5,
8145,2022-08-22 00:00:00.000,3615,4678,finished,5,
8146,2022-08-22 00:00:00.000,3505,3997,finished,4,
8147,2022-08-22 00:00:00.000,3402,3804,finished,7,
8149,2022-08-22 00:00:00.000,4465,3728,finished,5,
8150,2022-08-22 00:00:00.000,1853,1500,finished,1,
8151,2022-08-22 00:00:00.000,1545,1411,finished,7,
8152,2022-08-22 00:00:00.000,2888,1212,canceled,4,
8153,2022-08-22 00:00:00.000,3477,169,finished,6,
8154,2022-08-22 00:00:00.000,4441,1050,finished,4,
8155,2022-08-22 00:00:00.000,1986,2141,finished,6,
8156,2022-08-22 00:00:00.000,1197,1511,finished,3,
8157,2022-08-22 00:00:00.000,3912,1689,finished,1,
8158,2022-08-22 00:00:00.000,4628,2847,canceled,6,
8159,2022-08-22 00:00:00.000,203,2017,finished,5,
8160,2022-08-22 00:00:00.000,4255,3366,finished,6,
8163,2022-08-22 00:00:00.000,3855,2052,finished,4,
8164,2022-08-22 00:00:00.000,1851,426,finished,6,
8165,2022-08-22 00:00:00.000,3852,1834,finished,1,
8167,2022-08-22 00:00:00.000,4441,340,finished,4,
8168,2022-08-22 00:00:00.000,685,4686,canceled,1,
8170,2022-08-22 00:00:00.000,3421,2732,finished,3,
8171,2022-08-22 00:00:00.000,1251,2375,finished,5,
8172,2022-08-22 00:00:00.000,695,169,finished,7,
8173,2022-08-22 00:00:00.000,3733,920,finished,4,
8174,2022-08-22 00:00:00.000,4565,3540,canceled,7,
8177,2022-08-23 00:00:00.000,1760,3520,finished,6,
8178,2022-08-23 00:00:00.000,4268,935,finished,5,
8182,2022-08-23 00:00:00.000,2506,3551,finished,5,
8183,2022-08-23 00:00:00.000,2920,3654,canceled,4,
8186,2022-08-23 00:00:00.000,901,1547,canceled,1,
8187,2022-08-23 00:00:00.000,1754,3655,finished,1,
8188,2022-08-23 00:00:00.000,423,3991,finished,1,
8189,2022-08-23 00:00:00.000,2098,3543,finished,2,
8191,2022-08-23 00:00:00.000,4015,1603,finished,7,
8193,2022-08-23 00:00:00.000,2699,4035,finished,1,
8196,2022-08-23 00:00:00.000,3287,4037,finished,6,
8197,2022-08-23 00:00:00.000,4211,189,finished,2,
8198,2022-08-23 00:00:00.000,3088,1716,finished,2,
8199,2022-08-23 00:00:00.000,4664,3366,finished,7,
8200,2022-08-23 00:00:00.000,75,4016,finished,5,
8201,2022-08-23 00:00:00.000,1552,3980,canceled,4,
8204,2022-08-23 00:00:00.000,1806,3909,finished,2,
8205,2022-08-23 00:00:00.000,2733,2697,finished,5,
8206,2022-08-23 00:00:00.000,1347,2159,finished,1,
8208,2022-08-23 00:00:00.000,3302,2615,finished,6,
8209,2022-08-23 00:00:00.000,16,2087,finished,6,
8210,2022-08-23 00:00:00.000,3717,2311,finished,5,
8212,2022-08-23 00:00:00.000,4595,753,canceled,1,
8213,2022-08-23 00:00:00.000,2591,352,canceled,4,
8214,2022-08-23 00:00:00.000,4304,1071,finished,2,
8215,2022-08-23 00:00:00.000,3060,2564,canceled,6,
8217,2022-08-23 00:00:00.000,2465,3805,finished,7,
8218,2022-08-23 00:00:00.000,1668,1286,finished,6,
8219,2022-08-23 00:00:00.000,1262,664,finished,5,
8220,2022-08-23 00:00:00.000,3462,3902,finished,4,
8224,2022-08-23 00:00:00.000,3972,3701,canceled,5,
8225,2022-08-23 00:00:00.000,4150,167,finished,6,
8228,2022-08-23 00:00:00.000,3724,1283,finished,1,
8230,2022-08-23 00:00:00.000,2192,3193,finished,6,
8231,2022-08-23 00:00:00.000,4278,757,finished,7,
8233,2022-08-23 00:00:00.000,56,3909,canceled,7,
8234,2022-08-23 00:00:00.000,3615,1952,finished,5,
8237,2022-08-23 00:00:00.000,4441,4438,finished,4,
8238,2022-08-23 00:00:00.000,2406,3764,finished,2,
8239,2022-08-23 00:00:00.000,4056,2951,finished,6,
8240,2022-08-23 00:00:00.000,3886,1472,canceled,6,
8241,2022-08-23 00:00:00.000,3029,988,finished,5,
8242,2022-08-23 00:00:00.000,4753,1476,finished,1,
8243,2022-08-23 00:00:00.000,3590,4888,finished,2,
8245,2022-08-23 00:00:00.000,1776,3366,finished,7,
8246,2022-08-23 00:00:00.000,2662,4704,finished,1,
8251,2022-08-23 00:00:00.000,1563,4870,finished,7,
8254,2022-08-23 00:00:00.000,845,4355,finished,6,
8255,2022-08-23 00:00:00.000,310,1162,finished,6,
8256,2022-08-23 00:00:00.000,1357,2826,finished,3,
8257,2022-08-23 00:00:00.000,1903,4678,finished,4,
8258,2022-08-23 00:00:00.000,681,3081,finished,5,
8261,2022-08-23 00:00:00.000,1725,2857,finished,6,
8262,2022-08-23 00:00:00.000,2089,4454,finished,6,
8263,2022-08-23 00:00:00.000,3462,3766,finished,4,
8264,2022-08-23 00:00:00.000,1776,2169,canceled,7,
8265,2022-08-23 00:00:00.000,2089,4178,finished,6,
8266,2022-08-24 00:00:00.000,786,1465,finished,7,
8268,2022-08-24 00:00:00.000,3632,343,finished,4,
8269,2022-08-24 00:00:00.000,1893,4244,canceled,6,
8271,2022-08-24 00:00:00.000,4752,2120,finished,7,
8272,2022-08-24 00:00:00.000,1712,1216,finished,3,
8274,2022-08-24 00:00:00.000,1398,3685,finished,7,
8275,2022-08-24 00:00:00.000,3257,1983,finished,5,
8276,2022-08-24 00:00:00.000,1712,121,finished,3,
8278,2022-08-24 00:00:00.000,4452,2694,finished,3,
8280,2022-08-24 00:00:00.000,4545,1450,finished,7,
8282,2022-08-24 00:00:00.000,3462,1094,finished,4,
8284,2022-08-24 00:00:00.000,846,4175,canceled,4,
8285,2022-08-24 00:00:00.000,2001,109,finished,1,
8286,2022-08-24 00:00:00.000,1299,3534,canceled,4,
8289,2022-08-24 00:00:00.000,845,4146,finished,6,
8291,2022-08-24 00:00:00.000,3754,4286,canceled,1,
8292,2022-08-24 00:00:00.000,786,4244,canceled,7,
8294,2022-08-24 00:00:00.000,1566,1599,finished,7,
8296,2022-08-24 00:00:00.000,455,2169,finished,7,
8297,2022-08-24 00:00:00.000,165,3435,finished,7,
8298,2022-08-24 00:00:00.000,3465,2680,finished,6,
8299,2022-08-24 00:00:00.000,3734,2414,finished,2,
8300,2022-08-24 00:00:00.000,2985,154,finished,7,
8301,2022-08-24 00:00:00.000,2605,109,finished,5,
8302,2022-08-24 00:00:00.000,2001,3199,finished,1,
8303,2022-08-24 00:00:00.000,4798,4943,finished,7,
8304,2022-08-24 00:00:00.000,2852,2058,finished,5,
8306,2022-08-24 00:00:00.000,4796,2474,finished,3,
8307,2022-08-24 00:00:00.000,1533,4116,finished,6,
8310,2022-08-24 00:00:00.000,3632,2936,finished,4,
8316,2022-08-24 00:00:00.000,1654,3846,canceled,5,
8319,2022-08-24 00:00:00.000,314,341,finished,7,
8320,2022-08-24 00:00:00.000,2622,2334,finished,4,
8321,2022-08-24 00:00:00.000,3264,2311,finished,4,
8322,2022-08-24 00:00:00.000,4920,3389,finished,1,
8325,2022-08-24 00:00:00.000,1568,4133,finished,1,
8326,2022-08-24 00:00:00.000,73,3585,finished,6,
8327,2022-08-24 00:00:00.000,1160,3644,finished,5,
8328,2022-08-24 00:00:00.000,1754,753,finished,1,
8329,2022-08-24 00:00:00.000,1108,970,canceled,7,
8330,2022-08-24 00:00:00.000,819,1477,finished,7,
8331,2022-08-24 00:00:00.000,4662,1724,finished,5,
8334,2022-08-24 00:00:00.000,3322,36,finished,1,
8335,2022-08-24 00:00:00.000,846,4889,finished,4,
8336,2022-08-24 00:00:00.000,4465,4692,canceled,5,
8338,2022-08-24 00:00:00.000,325,4031,finished,5,
8341,2022-08-24 00:00:00.000,1160,2334,finished,5,
8343,2022-08-24 00:00:00.000,4441,2209,finished,4,
8345,2022-08-24 00:00:00.000,1434,329,finished,2,
8346,2022-08-24 00:00:00.000,1552,3900,finished,4,
8349,2022-08-24 00:00:00.000,2330,1540,finished,2,
8351,2022-08-24 00:00:00.000,477,657,finished,4,
8352,2022-08-24 00:00:00.000,4731,2478,finished,2,
8353,2022-08-24 00:00:00.000,4465,147,finished,5,
8355,2022-08-25 00:00:00.000,3101,1935,finished,6,
8356,2022-08-25 00:00:00.000,221,3551,finished,1,
8359,2022-08-25 00:00:00.000,1752,2738,finished,3,
8361,2022-08-25 00:00:00.000,3580,4901,finished,2,
8362,2022-08-25 00:00:00.000,3717,419,finished,5,
8364,2022-08-25 00:00:00.000,1903,1595,finished,4,
8365,2022-08-25 00:00:00.000,4628,1809,finished,6,
8370,2022-08-25 00:00:00.000,4720,4365,finished,7,
8372,2022-08-25 00:00:00.000,1927,3463,finished,3,
8373,2022-08-25 00:00:00.000,1262,1710,canceled,5,
8375,2022-08-25 00:00:00.000,3156,1293,finished,1,
8376,2022-08-25 00:00:00.000,1357,2732,finished,3,
8377,2022-08-25 00:00:00.000,3615,4616,finished,5,
8378,2022-08-25 00:00:00.000,1776,1187,finished,7,
8379,2022-08-25 00:00:00.000,1261,1408,canceled,3,
8383,2022-08-25 00:00:00.000,4256,4272,canceled,5,
8386,2022-08-25 00:00:00.000,2092,3394,finished,6,
8387,2022-08-25 00:00:00.000,1398,2741,finished,7,
8391,2022-08-25 00:00:00.000,1914,500,finished,6,
8393,2022-08-25 00:00:00.000,4597,3642,finished,6,
8394,2022-08-25 00:00:00.000,328,3453,finished,7,
8395,2022-08-25 00:00:00.000,778,4014,finished,4,
8396,2022-08-25 00:00:00.000,1449,3052,finished,7,
8397,2022-08-25 00:00:00.000,2453,3272,finished,2,
8398,2022-08-25 00:00:00.000,4412,2288,finished,3,
8399,2022-08-25 00:00:00.000,4798,4744,finished,7,
8400,2022-08-25 00:00:00.000,4812,3638,finished,2,
8401,2022-08-25 00:00:00.000,3088,2903,finished,2,
8402,2022-08-25 00:00:00.000,4831,1595,finished,4,
8403,2022-08-25 00:00:00.000,1172,2380,finished,7,
8404,2022-08-25 00:00:00.000,1266,2445,canceled,3,
8405,2022-08-25 00:00:00.000,4269,2760,canceled,1,
8406,2022-08-25 00:00:00.000,681,4885,finished,5,
8409,2022-08-25 00:00:00.000,3038,1794,finished,1,
8410,2022-08-25 00:00:00.000,4651,2120,finished,1,
8411,2022-08-25 00:00:00.000,3038,1286,finished,1,
8412,2022-08-25 00:00:00.000,2994,2082,finished,1,
8413,2022-08-25 00:00:00.000,2294,1455,finished,7,
8414,2022-08-25 00:00:00.000,3274,22,finished,6,
8419,2022-08-25 00:00:00.000,1393,3445,finished,7,
8424,2022-08-25 00:00:00.000,3101,1078,finished,6,
8425,2022-08-25 00:00:00.000,1806,1789,canceled,2,
8428,2022-08-25 00:00:00.000,428,3503,finished,7,
8429,2022-08-25 00:00:00.000,4259,4407,canceled,5,
8437,2022-08-25 00:00:00.000,3143,3825,finished,1,
8438,2022-08-25 00:00:00.000,2641,3771,finished,3,
8439,2022-08-26 00:00:00.000,3013,4464,finished,4,
8440,2022-08-26 00:00:00.000,2506,2856,canceled,5,
8441,2022-08-26 00:00:00.000,235,1094,finished,2,
8442,2022-08-26 00:00:00.000,421,4068,canceled,6,
8443,2022-08-26 00:00:00.000,4121,3849,canceled,7,
8444,2022-08-26 00:00:00.000,3088,1547,canceled,2,
8446,2022-08-26 00:00:00.000,4868,2796,finished,4,
8447,2022-08-26 00:00:00.000,2520,2741,finished,3,
8448,2022-08-26 00:00:00.000,1532,386,finished,7,
8449,2022-08-26 00:00:00.000,1357,4151,finished,3,
8452,2022-08-26 00:00:00.000,1266,1588,finished,3,
8453,2022-08-26 00:00:00.000,1982,3148,finished,4,
8454,2022-08-26 00:00:00.000,4234,3778,finished,1,
8458,2022-08-26 00:00:00.000,3114,3819,canceled,5,
8459,2022-08-26 00:00:00.000,4595,2554,finished,1,
8460,2022-08-26 00:00:00.000,3350,4484,finished,3,
8461,2022-08-26 00:00:00.000,685,543,finished,1,
8462,2022-08-26 00:00:00.000,3912,4169,finished,1,
8465,2022-08-26 00:00:00.000,2512,2291,finished,7,
8466,2022-08-26 00:00:00.000,3066,541,finished,3,
8467,2022-08-26 00:00:00.000,4309,2511,canceled,2,
8468,2022-08-26 00:00:00.000,4441,1416,finished,4,
8470,2022-08-26 00:00:00.000,4444,2281,finished,1,
8471,2022-08-26 00:00:00.000,1393,2100,finished,7,
8472,2022-08-26 00:00:00.000,4425,3109,finished,6,
8473,2022-08-26 00:00:00.000,1688,2507,finished,1,
8475,2022-08-26 00:00:00.000,560,3054,finished,6,
8478,2022-08-26 00:00:00.000,3803,1908,finished,5,
8479,2022-08-26 00:00:00.000,2235,3081,finished,4,
8482,2022-08-26 00:00:00.000,4741,1892,canceled,6,
8485,2022-08-26 00:00:00.000,2192,896,finished,6,
8487,2022-08-26 00:00:00.000,4798,4531,canceled,7,
8488,2022-08-26 00:00:00.000,2985,2106,finished,7,
8489,2022-08-26 00:00:00.000,516,3199,finished,6,
8491,2022-08-26 00:00:00.000,2920,4557,finished,4,
8493,2022-08-26 00:00:00.000,4711,4885,finished,7,
8495,2022-08-26 00:00:00.000,1261,2013,canceled,3,
8497,2022-08-26 00:00:00.000,852,4353,finished,6,
8500,2022-08-26 00:00:00.000,2243,4746,finished,1,
8504,2022-08-26 00:00:00.000,742,1819,finished,5,
8505,2022-08-26 00:00:00.000,2294,2345,finished,7,
8508,2022-08-26 00:00:00.000,3114,3278,finished,5,
8510,2022-08-26 00:00:00.000,3114,2799,finished,5,
8513,2022-08-26 00:00:00.000,2174,1608,finished,6,
8514,2022-08-26 00:00:00.000,688,1096,finished,6,
8515,2022-08-27 00:00:00.000,4714,4161,finished,5,
8516,2022-08-27 00:00:00.000,820,3652,finished,3,
8519,2022-08-27 00:00:00.000,3733,1286,canceled,4,
8520,2022-08-27 00:00:00.000,2480,2106,finished,1,
8521,2022-08-27 00:00:00.000,271,2553,canceled,5,
8522,2022-08-27 00:00:00.000,2089,4733,finished,6,
8526,2022-08-27 00:00:00.000,2454,1557,finished,2,
8527,2022-08-27 00:00:00.000,4597,4861,finished,6,
8531,2022-08-27 00:00:00.000,4530,4033,finished,3,
8534,2022-08-27 00:00:00.000,3051,3562,finished,3,
8535,2022-08-27 00:00:00.000,3383,3513,finished,3,
8537,2022-08-27 00:00:00.000,1903,2402,canceled,4,
8538,2022-08-27 00:00:00.000,1927,2082,finished,3,
8540,2022-08-27 00:00:00.000,1463,3676,finished,6,
8541,2022-08-27 00:00:00.000,3228,2741,finished,1,
8542,2022-08-27 00:00:00.000,2850,3779,finished,5,
8543,2022-08-27 00:00:00.000,1434,4371,finished,2,
8545,2022-08-27 00:00:00.000,3108,3793,finished,5,
8546,2022-08-27 00:00:00.000,4628,4230,finished,6,
8547,2022-08-27 00:00:00.000,2670,2511,canceled,4,
8548,2022-08-27 00:00:00.000,2641,2812,finished,3,
8549,2022-08-27 00:00:00.000,2373,4476,finished,2,
8550,2022-08-27 00:00:00.000,1630,385,finished,4,
8551,2022-08-27 00:00:00.000,4614,2394,finished,1,
8552,2022-08-27 00:00:00.000,1853,3490,finished,1,
8553,2022-08-27 00:00:00.000,2406,1983,finished,2,
8554,2022-08-27 00:00:00.000,4256,404,finished,5,
8558,2022-08-27 00:00:00.000,3156,1204,finished,1,
8559,2022-08-27 00:00:00.000,42,505,canceled,2,
8561,2022-08-27 00:00:00.000,1021,3246,finished,5,
8565,2022-08-27 00:00:00.000,3989,245,finished,1,
8566,2022-08-27 00:00:00.000,2662,791,finished,1,
8568,2022-08-27 00:00:00.000,200,4327,canceled,7,
8572,2022-08-27 00:00:00.000,1776,1701,finished,7,
8573,2022-08-27 00:00:00.000,1251,2467,finished,5,
8575,2022-08-27 00:00:00.000,3421,3551,canceled,3,
8576,2022-08-27 00:00:00.000,4693,3684,canceled,6,
8577,2022-08-27 00:00:00.000,1568,1900,finished,1,
8579,2022-08-27 00:00:00.000,4798,6,finished,7,
8580,2022-08-27 00:00:00.000,1326,2350,finished,1,
8581,2022-08-27 00:00:00.000,2294,2644,canceled,7,
8582,2022-08-27 00:00:00.000,4824,4100,finished,6,
8584,2022-08-27 00:00:00.000,2795,1724,finished,5,
8585,2022-08-27 00:00:00.000,3868,1671,finished,7,
8586,2022-08-27 00:00:00.000,2985,4746,canceled,7,
8590,2022-08-27 00:00:00.000,3114,2224,finished,5,
8591,2022-08-27 00:00:00.000,2842,2932,finished,2,
8592,2022-08-27 00:00:00.000,660,154,finished,1,
8593,2022-08-27 00:00:00.000,4647,1880,finished,1,
8595,2022-08-27 00:00:00.000,3477,4401,finished,6,
8598,2022-08-27 00:00:00.000,2235,2129,finished,4,
8599,2022-08-27 00:00:00.000,4838,1187,finished,2,
8600,2022-08-27 00:00:00.000,2473,3771,finished,2,
8601,2022-08-27 00:00:00.000,4101,1767,canceled,1,
8602,2022-08-27 00:00:00.000,1736,505,finished,3,
8603,2022-08-28 00:00:00.000,4741,4678,finished,6,
8604,2022-08-28 00:00:00.000,2330,2106,finished,2,
8605,2022-08-28 00:00:00.000,3576,1507,finished,5,
8606,2022-08-28 00:00:00.000,4920,86,finished,1,
8607,2022-08-28 00:00:00.000,2850,1756,finished,5,
8608,2022-08-28 00:00:00.000,179,2292,finished,6,
8609,2022-08-28 00:00:00.000,4256,3893,finished,5,
8611,2022-08-28 00:00:00.000,4739,2292,finished,1,
8612,2022-08-28 00:00:00.000,4309,2100,finished,2,
8615,2022-08-28 00:00:00.000,4122,172,finished,5,
8619,2022-08-28 00:00:00.000,1484,2559,finished,1,
8620,2022-08-28 00:00:00.000,4628,755,finished,6,
8621,2022-08-28 00:00:00.000,1390,1779,finished,1,
8622,2022-08-28 00:00:00.000,2454,2388,finished,2,
8624,2022-08-28 00:00:00.000,4833,1779,finished,1,
8626,2022-08-28 00:00:00.000,1027,851,finished,2,
8627,2022-08-28 00:00:00.000,2836,4716,canceled,5,
8628,2022-08-28 00:00:00.000,4673,1094,finished,1,
8629,2022-08-28 00:00:00.000,4000,2390,finished,7,
8630,2022-08-28 00:00:00.000,2699,4432,canceled,1,
8631,2022-08-28 00:00:00.000,4289,2404,finished,3,
8632,2022-08-28 00:00:00.000,4915,2402,finished,7,
8633,2022-08-28 00:00:00.000,3972,2854,finished,5,
8634,2022-08-28 00:00:00.000,162,4274,canceled,2,
8636,2022-08-28 00:00:00.000,3624,4889,canceled,3,
8637,2022-08-28 00:00:00.000,4349,306,finished,7,
8638,2022-08-28 00:00:00.000,2852,4185,finished,5,
8639,2022-08-28 00:00:00.000,4923,3780,finished,5,
8640,2022-08-28 00:00:00.000,2651,411,finished,6,
8644,2022-08-28 00:00:00.000,1357,2890,finished,3,
8645,2022-08-28 00:00:00.000,314,2017,finished,7,
8646,2022-08-28 00:00:00.000,997,1065,finished,2,
8647,2022-08-28 00:00:00.000,4673,3193,finished,1,
8648,2022-08-28 00:00:00.000,3025,2323,canceled,1,
8649,2022-08-28 00:00:00.000,2961,3169,finished,3,
8650,2022-08-28 00:00:00.000,3179,3751,canceled,3,
8651,2022-08-28 00:00:00.000,2372,3428,finished,7,
8652,2022-08-28 00:00:00.000,2591,1454,finished,4,
8654,2022-08-28 00:00:00.000,3228,2444,finished,1,
8656,2022-08-28 00:00:00.000,4863,4704,finished,6,
8658,2022-08-28 00:00:00.000,16,2332,finished,6,
8660,2022-08-28 00:00:00.000,325,4706,finished,5,
8661,2022-08-28 00:00:00.000,1357,4438,canceled,3,
8663,2022-08-28 00:00:00.000,4480,2799,finished,3,
8664,2022-08-28 00:00:00.000,854,609,canceled,2,
8667,2022-08-28 00:00:00.000,3101,3398,finished,6,
8668,2022-08-28 00:00:00.000,4741,740,finished,6,
8670,2022-08-28 00:00:00.000,355,2120,finished,1,
8671,2022-08-28 00:00:00.000,819,1391,finished,7,
8672,2022-08-28 00:00:00.000,955,1350,finished,4,
8673,2022-08-28 00:00:00.000,3714,975,canceled,7,
8675,2022-08-28 00:00:00.000,3212,4746,finished,7,
8676,2022-08-28 00:00:00.000,3714,4707,finished,7,
8678,2022-08-28 00:00:00.000,4441,4825,finished,4,
8680,2022-08-28 00:00:00.000,2850,4329,finished,5,
8681,2022-08-28 00:00:00.000,328,2355,finished,7,
8682,2022-08-29 00:00:00.000,2472,4363,finished,4,
8685,2022-08-29 00:00:00.000,2994,3685,finished,1,
8686,2022-08-29 00:00:00.000,1728,1777,canceled,5,
8690,2022-08-29 00:00:00.000,1366,3122,finished,3,
8691,2022-08-29 00:00:00.000,2456,4032,canceled,3,
8692,2022-08-29 00:00:00.000,3213,3735,finished,3,
8696,2022-08-29 00:00:00.000,4628,239,finished,6,
8698,2022-08-29 00:00:00.000,2400,3414,canceled,1,
8700,2022-08-29 00:00:00.000,4681,4746,canceled,3,
8701,2022-08-29 00:00:00.000,1584,2511,finished,4,
8702,2022-08-29 00:00:00.000,1113,4401,finished,6,
8704,2022-08-29 00:00:00.000,2662,791,finished,1,
8705,2022-08-29 00:00:00.000,410,1374,finished,5,
8708,2022-08-29 00:00:00.000,3261,2335,finished,1,
8711,2022-08-29 00:00:00.000,786,2327,canceled,7,
8714,2022-08-29 00:00:00.000,538,4125,finished,1,
8717,2022-08-29 00:00:00.000,4824,1973,finished,6,
8718,2022-08-29 00:00:00.000,170,3751,finished,3,
8719,2022-08-29 00:00:00.000,168,4290,finished,5,
8721,2022-08-29 00:00:00.000,3121,3672,finished,5,
8724,2022-08-29 00:00:00.000,2591,4400,finished,4,
8725,2022-08-29 00:00:00.000,4304,2621,finished,2,
8726,2022-08-29 00:00:00.000,598,2640,finished,5,
8728,2022-08-29 00:00:00.000,1630,169,finished,4,
8729,2022-08-29 00:00:00.000,1027,4901,finished,2,
8732,2022-08-29 00:00:00.000,2663,1096,canceled,4,
8734,2022-08-29 00:00:00.000,645,3915,finished,2,
8735,2022-08-29 00:00:00.000,165,4133,finished,7,
8737,2022-08-29 00:00:00.000,200,3053,finished,7,
8738,2022-08-29 00:00:00.000,685,1416,finished,1,
8740,2022-08-29 00:00:00.000,1654,189,canceled,5,
8742,2022-08-29 00:00:00.000,627,2444,finished,4,
8743,2022-08-29 00:00:00.000,338,4960,finished,4,
8744,2022-08-29 00:00:00.000,2512,2889,finished,7,
8745,2022-08-29 00:00:00.000,2274,3107,finished,5,
8746,2022-08-29 00:00:00.000,2037,1646,finished,7,
8747,2022-08-29 00:00:00.000,4732,1238,finished,3,
8748,2022-08-29 00:00:00.000,754,4292,finished,6,
8750,2022-08-29 00:00:00.000,7,1904,finished,6,
8752,2022-08-29 00:00:00.000,1433,2738,canceled,1,
8755,2022-08-29 00:00:00.000,2663,1522,finished,4,
8759,2022-08-29 00:00:00.000,3615,4827,canceled,5,
8761,2022-08-30 00:00:00.000,4001,2823,finished,6,
8764,2022-08-30 00:00:00.000,2098,1662,finished,2,
8765,2022-08-30 00:00:00.000,162,2478,finished,2,
8778,2022-08-30 00:00:00.000,3240,2106,canceled,4,
8779,2022-08-30 00:00:00.000,455,2762,canceled,7,
8782,2022-08-30 00:00:00.000,2803,1990,finished,3,
8784,2022-08-30 00:00:00.000,2294,3095,finished,7,
8787,2022-08-30 00:00:00.000,47,3915,finished,5,
8788,2022-08-30 00:00:00.000,4651,4699,finished,1,
8789,2022-08-30 00:00:00.000,4741,4166,finished,6,
8793,2022-08-30 00:00:00.000,3421,3292,finished,3,
8794,2022-08-30 00:00:00.000,1190,3324,finished,5,
8797,2022-08-30 00:00:00.000,2647,3826,finished,7,
8798,2022-08-30 00:00:00.000,2447,3371,finished,2,
8799,2022-08-30 00:00:00.000,4852,719,canceled,5,
8800,2022-08-30 00:00:00.000,1760,2554,finished,6,
8805,2022-08-30 00:00:00.000,2556,3056,finished,6,
8808,2022-08-30 00:00:00.000,4596,2281,canceled,1,
8809,2022-08-30 00:00:00.000,613,4149,finished,3,
8812,2022-08-30 00:00:00.000,4811,1749,finished,2,
8814,2022-08-30 00:00:00.000,538,4290,finished,1,
8816,2022-08-30 00:00:00.000,946,3709,finished,3,
8818,2022-08-30 00:00:00.000,2373,1956,canceled,2,
8819,2022-08-30 00:00:00.000,455,2054,finished,7,
8820,2022-08-30 00:00:00.000,328,4172,finished,7,
8821,2022-08-30 00:00:00.000,4868,3970,finished,4,
8822,2022-08-30 00:00:00.000,1881,2716,finished,3,
8824,2022-08-30 00:00:00.000,482,2847,canceled,3,
8825,2022-08-30 00:00:00.000,781,600,finished,3,
8826,2022-08-30 00:00:00.000,1552,2272,finished,4,
8828,2022-08-30 00:00:00.000,3101,680,finished,6,
8832,2022-08-30 00:00:00.000,3114,1437,canceled,5,
8833,2022-08-30 00:00:00.000,3800,2903,finished,7,
8834,2022-08-30 00:00:00.000,2994,1016,finished,1,
8835,2022-08-30 00:00:00.000,2089,1467,finished,6,
8836,2022-08-30 00:00:00.000,3274,2977,finished,6,
8837,2022-08-30 00:00:00.000,4711,1055,finished,7,
8839,2022-08-30 00:00:00.000,2605,4182,canceled,5,
8840,2022-08-30 00:00:00.000,4189,1749,finished,2,
8842,2022-08-30 00:00:00.000,4256,803,canceled,5,
8843,2022-08-30 00:00:00.000,2373,2530,finished,2,
8844,2022-08-30 00:00:00.000,2134,2552,finished,1,
8845,2022-08-30 00:00:00.000,566,2067,finished,4,
8847,2022-08-30 00:00:00.000,3421,2311,finished,3,
8848,2022-08-30 00:00:00.000,4545,1297,finished,7,
8849,2022-08-30 00:00:00.000,4289,1096,canceled,3,
8850,2022-08-30 00:00:00.000,1903,1699,finished,4,
8852,2022-08-30 00:00:00.000,2920,4130,finished,4,
8854,2022-08-30 00:00:00.000,1552,2350,finished,4,
8857,2022-08-30 00:00:00.000,4530,3557,finished,3,
8858,2022-08-30 00:00:00.000,1250,4483,canceled,7,
