"user_id","reg_date","role","region_id"
3524,2021-04-25 00:00:00.000,mentee,4
3526,2021-09-12 00:00:00.000,mentee,2
3527,2022-08-26 00:00:00.000,mentee,1
3528,2021-07-23 00:00:00.000,mentee,4
3532,2021-06-25 00:00:00.000,mentee,10
3534,2021-11-07 00:00:00.000,mentee,0
3537,2022-04-07 00:00:00.000,mentee,10
3540,2022-04-20 00:00:00.000,mentee,0
3542,2021-06-11 00:00:00.000,mentee,3
3543,2022-08-06 00:00:00.000,mentee,5
3545,2021-07-24 00:00:00.000,mentee,9
3549,2022-01-01 00:00:00.000,mentee,1
3551,2022-08-23 00:00:00.000,mentee,2
3553,2021-05-13 00:00:00.000,mentee,6
3554,2021-08-29 00:00:00.000,mentee,1
3555,2021-10-23 00:00:00.000,mentee,1
3557,2022-06-05 00:00:00.000,mentee,10
3558,2021-01-16 00:00:00.000,mentee,2
3559,2022-03-04 00:00:00.000,mentee,0
3561,2021-02-02 00:00:00.000,mentee,4
3562,2021-10-20 00:00:00.000,mentee,4
3564,2021-09-08 00:00:00.000,mentee,1
3565,2022-05-14 00:00:00.000,mentee,1
3566,2022-03-03 00:00:00.000,mentee,2
3568,2021-09-02 00:00:00.000,mentee,2
3569,2022-02-26 00:00:00.000,mentee,3
3570,2022-02-24 00:00:00.000,mentee,1
3571,2022-07-08 00:00:00.000,mentee,1
3574,2022-02-12 00:00:00.000,mentee,1
3579,2021-09-12 00:00:00.000,mentee,2
3581,2022-01-10 00:00:00.000,mentee,5
3585,2022-02-23 00:00:00.000,mentee,3
3586,2021-04-01 00:00:00.000,mentee,0
3589,2021-10-08 00:00:00.000,mentee,4
3596,2021-06-18 00:00:00.000,mentee,7
3597,2022-05-24 00:00:00.000,mentee,1
3600,2022-03-31 00:00:00.000,mentee,1
3601,2021-07-22 00:00:00.000,mentee,1
3603,2021-08-27 00:00:00.000,mentee,1
3604,2022-03-20 00:00:00.000,mentee,1
3605,2022-02-11 00:00:00.000,mentee,1
3606,2022-02-14 00:00:00.000,mentee,6
3607,2022-07-28 00:00:00.000,mentee,1
3608,2022-03-15 00:00:00.000,mentee,5
3610,2021-03-18 00:00:00.000,mentee,2
3623,2021-01-10 00:00:00.000,mentee,1
3625,2022-09-15 00:00:00.000,mentee,5
3626,2022-02-02 00:00:00.000,mentee,1
3629,2021-03-29 00:00:00.000,mentee,1
3630,2021-07-31 00:00:00.000,mentee,2
3631,2021-03-10 00:00:00.000,mentee,11
3633,2021-07-10 00:00:00.000,mentee,5
3634,2021-11-01 00:00:00.000,mentee,5
3638,2022-04-12 00:00:00.000,mentee,1
3639,2022-06-12 00:00:00.000,mentee,1
3642,2021-03-05 00:00:00.000,mentee,0
3643,2021-06-13 00:00:00.000,mentee,12
3644,2021-02-25 00:00:00.000,mentee,8
3645,2021-04-01 00:00:00.000,mentee,3
3646,2022-02-04 00:00:00.000,mentee,3
3647,2021-01-30 00:00:00.000,mentee,1
3649,2021-05-22 00:00:00.000,mentee,7
3650,2022-04-07 00:00:00.000,mentee,2
3651,2021-01-21 00:00:00.000,mentee,1
3652,2021-04-20 00:00:00.000,mentee,2
3653,2022-08-12 00:00:00.000,mentee,5
3654,2022-07-20 00:00:00.000,mentee,3
3655,2022-04-08 00:00:00.000,mentee,8
3658,2021-04-23 00:00:00.000,mentee,3
3660,2021-07-29 00:00:00.000,mentee,2
3661,2021-06-27 00:00:00.000,mentee,4
3663,2021-08-13 00:00:00.000,mentee,1
3664,2021-12-21 00:00:00.000,mentee,3
3665,2022-04-06 00:00:00.000,mentee,3
3667,2021-08-18 00:00:00.000,mentee,1
3669,2021-12-27 00:00:00.000,mentee,1
3672,2022-07-09 00:00:00.000,mentee,1
3673,2021-10-17 00:00:00.000,mentee,1
3674,2022-01-14 00:00:00.000,mentee,5
3675,2021-01-31 00:00:00.000,mentee,3
3676,2022-07-12 00:00:00.000,mentee,0
3678,2022-07-31 00:00:00.000,mentee,2
3682,2021-01-10 00:00:00.000,mentee,1
3684,2022-08-14 00:00:00.000,mentee,3
3685,2021-06-30 00:00:00.000,mentee,0
3687,2021-05-24 00:00:00.000,mentee,3
3690,2022-08-07 00:00:00.000,mentee,1
3692,2022-06-24 00:00:00.000,mentee,7
3696,2022-02-14 00:00:00.000,mentee,8
3697,2022-01-05 00:00:00.000,mentee,1
3698,2022-05-13 00:00:00.000,mentee,3
3699,2021-01-06 00:00:00.000,mentee,1
3701,2022-07-08 00:00:00.000,mentee,2
3702,2022-05-13 00:00:00.000,mentee,5
3703,2021-05-31 00:00:00.000,mentee,7
3705,2021-12-31 00:00:00.000,mentee,8
3709,2022-07-19 00:00:00.000,mentee,1
3711,2021-01-27 00:00:00.000,mentee,2
3715,2021-07-21 00:00:00.000,mentee,0
3716,2021-05-07 00:00:00.000,mentee,1
3718,2021-10-26 00:00:00.000,mentee,7
3721,2021-02-22 00:00:00.000,mentee,1
3725,2022-01-20 00:00:00.000,mentee,7
3726,2021-10-17 00:00:00.000,mentee,6
3727,2022-08-12 00:00:00.000,mentee,3
3728,2022-08-20 00:00:00.000,mentee,1
3729,2021-02-05 00:00:00.000,mentee,1
3730,2021-06-17 00:00:00.000,mentee,4
3735,2022-01-21 00:00:00.000,mentee,1
3736,2021-12-29 00:00:00.000,mentee,6
3737,2022-03-22 00:00:00.000,mentee,1
3739,2021-09-13 00:00:00.000,mentee,4
3740,2021-04-14 00:00:00.000,mentee,1
3741,2021-03-17 00:00:00.000,mentee,1
3743,2021-03-01 00:00:00.000,mentee,9
3745,2021-11-20 00:00:00.000,mentee,5
3751,2022-02-14 00:00:00.000,mentee,1
3761,2022-08-30 00:00:00.000,mentee,4
3763,2022-02-02 00:00:00.000,mentee,3
3764,2021-07-24 00:00:00.000,mentee,1
3765,2022-07-30 00:00:00.000,mentee,5
3766,2021-02-08 00:00:00.000,mentee,1
3768,2021-06-30 00:00:00.000,mentee,6
3770,2021-07-18 00:00:00.000,mentee,1
3771,2022-08-23 00:00:00.000,mentee,1
3778,2022-08-02 00:00:00.000,mentee,6
3779,2021-12-17 00:00:00.000,mentee,2
3780,2021-05-10 00:00:00.000,mentee,5
3783,2022-06-20 00:00:00.000,mentee,5
3785,2021-01-01 00:00:00.000,mentee,1
3786,2021-11-06 00:00:00.000,mentee,2
3788,2021-05-09 00:00:00.000,mentee,4
3789,2022-06-10 00:00:00.000,mentee,6
3791,2021-04-07 00:00:00.000,mentee,1
3792,2021-08-10 00:00:00.000,mentee,1
3793,2021-02-08 00:00:00.000,mentee,1
3795,2021-03-10 00:00:00.000,mentee,2
3796,2021-10-15 00:00:00.000,mentee,3
3799,2022-05-13 00:00:00.000,mentee,1
3801,2021-11-22 00:00:00.000,mentee,1
3804,2022-07-28 00:00:00.000,mentee,0
3805,2021-05-20 00:00:00.000,mentee,8
3807,2021-06-18 00:00:00.000,mentee,2
3808,2021-03-20 00:00:00.000,mentee,3
3810,2021-11-10 00:00:00.000,mentee,2
3811,2021-09-18 00:00:00.000,mentee,1
3812,2021-09-04 00:00:00.000,mentee,1
3815,2022-07-06 00:00:00.000,mentee,3
3816,2021-09-12 00:00:00.000,mentee,1
3817,2021-10-23 00:00:00.000,mentee,1
3818,2021-12-03 00:00:00.000,mentee,1
3819,2021-09-16 00:00:00.000,mentee,1
3822,2022-08-19 00:00:00.000,mentee,5
3823,2021-06-24 00:00:00.000,mentee,7
3825,2022-06-05 00:00:00.000,mentee,6
3826,2021-09-02 00:00:00.000,mentee,5
3827,2022-08-16 00:00:00.000,mentee,2
3829,2022-06-20 00:00:00.000,mentee,3
3830,2021-04-06 00:00:00.000,mentee,4
3834,2021-08-09 00:00:00.000,mentee,1
3837,2022-09-12 00:00:00.000,mentee,2
3841,2021-01-04 00:00:00.000,mentee,4
3844,2021-07-31 00:00:00.000,mentee,1
3845,2021-04-20 00:00:00.000,mentee,0
3846,2022-04-20 00:00:00.000,mentee,1
3847,2021-03-06 00:00:00.000,mentee,7
3849,2022-05-24 00:00:00.000,mentee,9
3850,2022-01-09 00:00:00.000,mentee,2
3859,2022-06-14 00:00:00.000,mentee,0
3860,2021-12-27 00:00:00.000,mentee,1
3861,2021-02-08 00:00:00.000,mentee,1
3866,2021-05-06 00:00:00.000,mentee,8
3870,2021-06-11 00:00:00.000,mentee,5
3872,2022-04-02 00:00:00.000,mentee,1
3873,2022-01-01 00:00:00.000,mentee,4
3877,2021-02-07 00:00:00.000,mentee,1
3879,2022-02-05 00:00:00.000,mentee,9
3888,2021-11-07 00:00:00.000,mentee,1
3889,2022-01-24 00:00:00.000,mentee,1
3890,2021-06-29 00:00:00.000,mentee,1
3892,2021-03-28 00:00:00.000,mentee,3
3893,2021-12-04 00:00:00.000,mentee,6
3896,2022-05-28 00:00:00.000,mentee,5
3897,2022-05-16 00:00:00.000,mentee,1
3900,2022-01-24 00:00:00.000,mentee,1
3901,2021-11-18 00:00:00.000,mentee,1
3902,2021-03-08 00:00:00.000,mentee,9
3903,2022-07-25 00:00:00.000,mentee,5
3904,2022-03-28 00:00:00.000,mentee,1
3908,2021-07-07 00:00:00.000,mentee,1
3909,2022-07-07 00:00:00.000,mentee,1
3910,2021-02-13 00:00:00.000,mentee,2
3915,2022-08-08 00:00:00.000,mentee,1
3917,2021-03-22 00:00:00.000,mentee,5
3918,2021-03-24 00:00:00.000,mentee,1
3919,2021-11-06 00:00:00.000,mentee,4
3921,2021-04-09 00:00:00.000,mentee,1
3922,2022-08-19 00:00:00.000,mentee,5
3923,2021-09-02 00:00:00.000,mentee,5
3924,2021-04-03 00:00:00.000,mentee,7
3925,2021-02-28 00:00:00.000,mentee,4
3932,2021-06-07 00:00:00.000,mentee,3
3933,2021-04-13 00:00:00.000,mentee,6
3938,2021-07-14 00:00:00.000,mentee,1
3939,2021-02-08 00:00:00.000,mentee,2
3940,2021-12-16 00:00:00.000,mentee,6
3942,2021-11-23 00:00:00.000,mentee,2
3944,2021-06-14 00:00:00.000,mentee,3
3945,2021-02-11 00:00:00.000,mentee,1
3948,2021-02-25 00:00:00.000,mentee,1
3949,2022-07-07 00:00:00.000,mentee,0
3950,2022-02-19 00:00:00.000,mentee,3
3951,2022-05-09 00:00:00.000,mentee,1
3952,2022-02-22 00:00:00.000,mentee,9
3953,2021-03-18 00:00:00.000,mentee,5
3955,2021-09-06 00:00:00.000,mentee,2
3956,2022-07-09 00:00:00.000,mentee,1
3959,2022-05-18 00:00:00.000,mentee,4
3962,2021-12-31 00:00:00.000,mentee,7
3964,2022-06-07 00:00:00.000,mentee,2
3965,2021-01-07 00:00:00.000,mentee,4
3966,2022-01-10 00:00:00.000,mentee,4
3967,2022-02-20 00:00:00.000,mentee,1
3968,2022-02-15 00:00:00.000,mentee,3
3970,2022-01-11 00:00:00.000,mentee,4
3973,2021-01-17 00:00:00.000,mentee,1
3975,2022-06-03 00:00:00.000,mentee,2
3976,2021-06-01 00:00:00.000,mentee,0
3978,2021-01-30 00:00:00.000,mentee,2
3979,2021-01-09 00:00:00.000,mentee,1
3980,2022-08-14 00:00:00.000,mentee,4
3982,2021-06-11 00:00:00.000,mentee,9
3983,2022-04-26 00:00:00.000,mentee,1
3984,2021-05-14 00:00:00.000,mentee,3
3985,2022-05-03 00:00:00.000,mentee,5
3986,2022-08-04 00:00:00.000,mentee,6
3987,2021-01-13 00:00:00.000,mentee,1
3991,2021-12-26 00:00:00.000,mentee,1
3993,2021-05-02 00:00:00.000,mentee,2
3994,2021-07-12 00:00:00.000,mentee,2
3995,2021-02-15 00:00:00.000,mentee,1
3996,2022-07-08 00:00:00.000,mentee,5
3997,2022-08-01 00:00:00.000,mentee,5
3998,2022-03-26 00:00:00.000,mentee,6
3999,2022-07-12 00:00:00.000,mentee,1
4004,2022-07-21 00:00:00.000,mentee,1
4007,2021-10-07 00:00:00.000,mentee,1
4010,2021-02-27 00:00:00.000,mentee,5
4011,2022-08-04 00:00:00.000,mentee,2
4012,2021-01-21 00:00:00.000,mentee,1
4013,2021-04-30 00:00:00.000,mentee,9
4014,2021-08-25 00:00:00.000,mentee,1
4016,2021-02-19 00:00:00.000,mentee,1
4017,2022-05-17 00:00:00.000,mentee,7
4018,2021-06-12 00:00:00.000,mentee,1
4019,2021-03-21 00:00:00.000,mentee,11
4020,2022-07-03 00:00:00.000,mentee,1
4021,2022-04-09 00:00:00.000,mentee,0
4022,2022-04-27 00:00:00.000,mentee,6
4023,2022-06-05 00:00:00.000,mentee,6
4024,2021-03-01 00:00:00.000,mentee,1
4026,2022-06-09 00:00:00.000,mentee,3
4028,2022-05-12 00:00:00.000,mentee,2
4029,2021-04-18 00:00:00.000,mentee,12
4030,2021-08-17 00:00:00.000,mentee,7
4031,2022-04-11 00:00:00.000,mentee,1
4032,2021-02-25 00:00:00.000,mentee,1
4033,2021-08-31 00:00:00.000,mentee,3
4035,2022-04-24 00:00:00.000,mentee,1
4036,2021-12-03 00:00:00.000,mentee,1
4037,2022-07-26 00:00:00.000,mentee,1
4039,2021-04-15 00:00:00.000,mentee,1
4040,2021-01-04 00:00:00.000,mentee,6
4041,2021-10-27 00:00:00.000,mentee,2
4042,2021-07-02 00:00:00.000,mentee,1
4045,2021-09-29 00:00:00.000,mentee,4
4049,2022-07-03 00:00:00.000,mentee,1
4052,2021-05-19 00:00:00.000,mentee,2
4055,2022-03-20 00:00:00.000,mentee,11
4057,2022-06-26 00:00:00.000,mentee,1
4060,2022-03-01 00:00:00.000,mentee,1
4063,2021-03-02 00:00:00.000,mentee,3
4065,2021-07-21 00:00:00.000,mentee,1
4067,2021-12-21 00:00:00.000,mentee,7
4068,2021-08-25 00:00:00.000,mentee,4
4069,2021-12-27 00:00:00.000,mentee,0
4071,2022-04-15 00:00:00.000,mentee,1
4073,2022-05-08 00:00:00.000,mentee,6
4074,2021-06-27 00:00:00.000,mentee,3
4075,2021-10-28 00:00:00.000,mentee,4
4076,2022-02-18 00:00:00.000,mentee,9
4077,2022-06-28 00:00:00.000,mentee,0
4079,2022-05-07 00:00:00.000,mentee,9
4084,2022-08-30 00:00:00.000,mentee,1
4087,2022-03-28 00:00:00.000,mentee,1
4088,2021-06-07 00:00:00.000,mentee,3
4089,2022-07-22 00:00:00.000,mentee,2
4090,2022-02-10 00:00:00.000,mentee,1
4092,2022-07-04 00:00:00.000,mentee,1
4093,2021-10-03 00:00:00.000,mentee,6
4094,2022-03-16 00:00:00.000,mentee,1
4096,2021-10-10 00:00:00.000,mentee,10
4099,2021-10-04 00:00:00.000,mentee,10
4100,2022-08-27 00:00:00.000,mentee,2
4102,2021-05-05 00:00:00.000,mentee,1
4105,2021-09-19 00:00:00.000,mentee,5
4106,2021-11-12 00:00:00.000,mentee,1
4107,2022-03-14 00:00:00.000,mentee,0
4109,2022-01-10 00:00:00.000,mentee,5
4112,2022-05-01 00:00:00.000,mentee,3
4116,2022-03-12 00:00:00.000,mentee,3
4117,2021-08-27 00:00:00.000,mentee,1
4119,2021-02-16 00:00:00.000,mentee,3
4125,2021-11-20 00:00:00.000,mentee,2
4127,2022-01-02 00:00:00.000,mentee,3
4128,2021-05-01 00:00:00.000,mentee,5
4129,2022-04-30 00:00:00.000,mentee,1
4130,2021-05-15 00:00:00.000,mentee,2
4133,2022-06-03 00:00:00.000,mentee,1
4135,2021-10-24 00:00:00.000,mentee,6
4139,2021-03-28 00:00:00.000,mentee,1
4145,2021-05-28 00:00:00.000,mentee,1
4146,2022-08-06 00:00:00.000,mentee,3
4149,2022-01-04 00:00:00.000,mentee,1
4151,2022-01-23 00:00:00.000,mentee,1
4153,2021-03-16 00:00:00.000,mentee,2
4154,2021-10-30 00:00:00.000,mentee,3
4156,2021-07-12 00:00:00.000,mentee,8
4157,2022-07-13 00:00:00.000,mentee,1
4159,2021-07-17 00:00:00.000,mentee,3
4161,2022-06-28 00:00:00.000,mentee,1
4163,2021-05-03 00:00:00.000,mentee,1
4165,2021-02-11 00:00:00.000,mentee,4
4166,2021-06-29 00:00:00.000,mentee,5
4167,2021-07-20 00:00:00.000,mentee,3
4168,2022-01-09 00:00:00.000,mentee,5
4169,2022-08-26 00:00:00.000,mentee,5
4172,2022-08-29 00:00:00.000,mentee,2
4174,2022-01-05 00:00:00.000,mentee,1
4175,2021-11-22 00:00:00.000,mentee,0
4176,2022-03-25 00:00:00.000,mentee,5
4177,2022-01-05 00:00:00.000,mentee,1
4178,2021-08-23 00:00:00.000,mentee,1
4179,2022-04-07 00:00:00.000,mentee,6
4180,2022-01-14 00:00:00.000,mentee,6
4182,2021-05-20 00:00:00.000,mentee,1
4184,2021-03-09 00:00:00.000,mentee,4
4185,2021-05-16 00:00:00.000,mentee,8
4186,2021-02-01 00:00:00.000,mentee,2
4187,2022-03-07 00:00:00.000,mentee,1
4188,2022-07-29 00:00:00.000,mentee,3
4190,2021-01-04 00:00:00.000,mentee,1
4193,2022-01-05 00:00:00.000,mentee,4
4194,2022-05-24 00:00:00.000,mentee,4
4195,2021-03-28 00:00:00.000,mentee,6
4196,2021-12-13 00:00:00.000,mentee,6
4197,2022-03-01 00:00:00.000,mentee,1
4198,2021-01-10 00:00:00.000,mentee,6
4200,2021-06-28 00:00:00.000,mentee,6
4201,2021-12-24 00:00:00.000,mentee,2
4204,2022-01-26 00:00:00.000,mentee,1
4207,2022-06-22 00:00:00.000,mentee,1
4208,2022-03-28 00:00:00.000,mentee,2
4209,2022-04-09 00:00:00.000,mentee,2
4213,2022-02-19 00:00:00.000,mentee,9
4218,2022-06-25 00:00:00.000,mentee,1
4222,2021-12-19 00:00:00.000,mentee,1
4229,2021-03-24 00:00:00.000,mentee,7
4230,2021-12-03 00:00:00.000,mentee,1
4231,2022-04-27 00:00:00.000,mentee,6
4233,2021-12-24 00:00:00.000,mentee,3
4235,2022-04-24 00:00:00.000,mentee,1
4236,2022-01-03 00:00:00.000,mentee,2
4237,2021-05-14 00:00:00.000,mentee,3
4241,2021-07-24 00:00:00.000,mentee,1
4243,2022-07-08 00:00:00.000,mentee,5
4244,2022-07-19 00:00:00.000,mentee,1
4245,2021-09-10 00:00:00.000,mentee,3
4247,2021-01-18 00:00:00.000,mentee,1
4250,2021-08-02 00:00:00.000,mentee,4
4251,2022-08-05 00:00:00.000,mentee,1
4253,2021-11-12 00:00:00.000,mentee,1
4257,2021-02-06 00:00:00.000,mentee,1
4258,2021-09-06 00:00:00.000,mentee,3
4260,2021-07-04 00:00:00.000,mentee,1
4261,2021-03-26 00:00:00.000,mentee,3
4263,2022-04-23 00:00:00.000,mentee,1
4264,2021-04-24 00:00:00.000,mentee,1
4265,2022-06-15 00:00:00.000,mentee,5
4266,2021-04-18 00:00:00.000,mentee,4
4272,2022-05-15 00:00:00.000,mentee,4
4274,2022-01-25 00:00:00.000,mentee,3
4277,2022-01-24 00:00:00.000,mentee,1
4279,2022-04-14 00:00:00.000,mentee,7
4280,2022-01-04 00:00:00.000,mentee,0
4283,2021-12-26 00:00:00.000,mentee,1
4284,2022-01-30 00:00:00.000,mentee,2
4286,2021-05-01 00:00:00.000,mentee,6
4287,2022-01-06 00:00:00.000,mentee,1
4288,2021-09-15 00:00:00.000,mentee,1
4290,2022-08-28 00:00:00.000,mentee,5
4292,2022-07-14 00:00:00.000,mentee,1
4293,2021-03-05 00:00:00.000,mentee,7
4296,2021-11-02 00:00:00.000,mentee,0
4298,2022-06-25 00:00:00.000,mentee,4
4299,2021-03-01 00:00:00.000,mentee,1
4302,2022-03-10 00:00:00.000,mentee,6
4305,2021-04-17 00:00:00.000,mentee,1
4306,2022-02-27 00:00:00.000,mentee,2
4307,2021-03-13 00:00:00.000,mentee,1
4308,2021-09-05 00:00:00.000,mentee,5
4310,2022-03-13 00:00:00.000,mentee,6
4312,2021-09-01 00:00:00.000,mentee,0
4313,2021-03-29 00:00:00.000,mentee,3
4317,2021-02-13 00:00:00.000,mentee,1
4318,2021-07-22 00:00:00.000,mentee,1
4321,2021-08-27 00:00:00.000,mentee,1
4322,2022-03-29 00:00:00.000,mentee,1
4325,2021-01-05 00:00:00.000,mentee,4
4326,2022-06-07 00:00:00.000,mentee,3
4327,2022-08-03 00:00:00.000,mentee,0
4328,2021-03-02 00:00:00.000,mentee,4
4329,2021-03-23 00:00:00.000,mentee,2
4330,2021-04-28 00:00:00.000,mentee,10
4331,2021-11-01 00:00:00.000,mentee,1
4332,2021-03-29 00:00:00.000,mentee,0
4335,2021-09-29 00:00:00.000,mentee,0
4336,2021-09-21 00:00:00.000,mentee,7
4337,2022-07-07 00:00:00.000,mentee,6
4339,2021-04-12 00:00:00.000,mentee,2
4340,2021-03-29 00:00:00.000,mentee,1
4341,2021-02-26 00:00:00.000,mentee,3
4343,2022-01-22 00:00:00.000,mentee,0
4346,2021-07-12 00:00:00.000,mentee,1
4347,2022-03-15 00:00:00.000,mentee,1
4350,2022-07-17 00:00:00.000,mentee,1
4351,2022-05-19 00:00:00.000,mentee,1
4352,2022-06-09 00:00:00.000,mentee,1
4353,2022-08-14 00:00:00.000,mentee,5
4355,2021-08-21 00:00:00.000,mentee,1
4357,2021-12-14 00:00:00.000,mentee,0
4359,2021-01-10 00:00:00.000,mentee,4
4363,2022-07-11 00:00:00.000,mentee,6
4365,2021-11-26 00:00:00.000,mentee,3
4366,2022-03-09 00:00:00.000,mentee,1
4367,2021-03-12 00:00:00.000,mentee,1
4368,2022-04-19 00:00:00.000,mentee,2
4371,2021-02-25 00:00:00.000,mentee,0
4372,2022-03-19 00:00:00.000,mentee,3
4373,2022-03-02 00:00:00.000,mentee,1
4374,2021-06-18 00:00:00.000,mentee,5
4375,2021-03-09 00:00:00.000,mentee,1
4378,2021-06-08 00:00:00.000,mentee,1
4380,2021-10-13 00:00:00.000,mentee,1
4383,2021-09-19 00:00:00.000,mentee,3
4386,2022-03-17 00:00:00.000,mentee,1
4388,2021-12-16 00:00:00.000,mentee,1
4389,2021-02-26 00:00:00.000,mentee,8
4390,2021-07-02 00:00:00.000,mentee,1
4391,2022-02-15 00:00:00.000,mentee,6
4392,2021-07-01 00:00:00.000,mentee,1
4394,2021-11-28 00:00:00.000,mentee,3
4395,2022-06-24 00:00:00.000,mentee,5
4396,2022-05-25 00:00:00.000,mentee,5
4398,2021-07-08 00:00:00.000,mentee,8
4399,2021-05-15 00:00:00.000,mentee,0
4400,2022-05-24 00:00:00.000,mentee,1
4401,2021-03-05 00:00:00.000,mentee,4
4403,2022-04-12 00:00:00.000,mentee,3
4407,2022-06-11 00:00:00.000,mentee,9
4409,2021-01-12 00:00:00.000,mentee,4
4413,2021-08-13 00:00:00.000,mentee,1
4417,2022-01-19 00:00:00.000,mentee,1
4420,2021-11-15 00:00:00.000,mentee,2
4421,2022-03-21 00:00:00.000,mentee,2
4422,2022-08-28 00:00:00.000,mentee,1
4423,2021-04-04 00:00:00.000,mentee,4
4427,2022-02-08 00:00:00.000,mentee,2
4430,2021-07-26 00:00:00.000,mentee,4
4432,2022-03-13 00:00:00.000,mentee,6
4434,2022-03-15 00:00:00.000,mentee,1
4435,2021-08-18 00:00:00.000,mentee,1
4438,2022-05-11 00:00:00.000,mentee,2
4439,2021-07-08 00:00:00.000,mentee,1
4440,2022-06-24 00:00:00.000,mentee,1
4442,2021-10-11 00:00:00.000,mentee,1
4446,2021-06-30 00:00:00.000,mentee,1
4447,2021-09-12 00:00:00.000,mentee,1
4449,2021-11-16 00:00:00.000,mentee,1
4454,2021-05-22 00:00:00.000,mentee,1
4457,2021-01-24 00:00:00.000,mentee,4
4462,2022-06-24 00:00:00.000,mentee,2
4463,2021-09-09 00:00:00.000,mentee,5
4464,2021-11-23 00:00:00.000,mentee,2
4466,2021-03-12 00:00:00.000,mentee,1
4468,2021-11-14 00:00:00.000,mentee,8
4470,2021-03-22 00:00:00.000,mentee,1
4475,2022-04-28 00:00:00.000,mentee,2
4476,2021-07-12 00:00:00.000,mentee,2
4477,2021-08-17 00:00:00.000,mentee,2
4479,2021-12-23 00:00:00.000,mentee,1
4483,2022-08-21 00:00:00.000,mentee,1
4484,2022-08-07 00:00:00.000,mentee,0
4488,2021-10-07 00:00:00.000,mentee,1
4489,2021-02-11 00:00:00.000,mentee,3
4494,2021-03-20 00:00:00.000,mentee,1
4495,2022-09-04 00:00:00.000,mentee,12
4496,2021-03-17 00:00:00.000,mentee,1
4498,2021-06-13 00:00:00.000,mentee,1
4500,2022-06-24 00:00:00.000,mentee,8
4501,2021-10-31 00:00:00.000,mentee,5
4504,2022-07-30 00:00:00.000,mentee,1
4505,2022-09-11 00:00:00.000,mentee,1
4507,2021-11-19 00:00:00.000,mentee,1
4508,2022-03-04 00:00:00.000,mentee,1
4510,2021-05-11 00:00:00.000,mentee,1
4515,2022-05-22 00:00:00.000,mentee,8
4518,2021-07-06 00:00:00.000,mentee,1
4519,2021-09-28 00:00:00.000,mentee,1
4523,2022-01-14 00:00:00.000,mentee,5
4526,2021-03-28 00:00:00.000,mentee,4
4528,2021-07-16 00:00:00.000,mentee,2
4529,2021-06-03 00:00:00.000,mentee,1
4531,2021-11-02 00:00:00.000,mentee,1
4533,2021-07-30 00:00:00.000,mentee,3
4537,2021-02-06 00:00:00.000,mentee,1
4538,2022-02-11 00:00:00.000,mentee,8
4539,2021-06-21 00:00:00.000,mentee,1
4543,2021-07-14 00:00:00.000,mentee,6
4544,2021-08-19 00:00:00.000,mentee,1
4547,2022-09-11 00:00:00.000,mentee,4
4553,2022-03-19 00:00:00.000,mentee,6
4554,2021-05-06 00:00:00.000,mentee,1
4557,2021-07-02 00:00:00.000,mentee,5
4560,2022-03-31 00:00:00.000,mentee,3
4561,2021-07-02 00:00:00.000,mentee,7
4562,2021-01-23 00:00:00.000,mentee,8
4563,2021-02-10 00:00:00.000,mentee,1
4567,2022-08-20 00:00:00.000,mentee,2
4571,2021-07-02 00:00:00.000,mentee,6
4572,2021-01-11 00:00:00.000,mentee,8
4575,2021-07-17 00:00:00.000,mentee,1
4577,2021-01-30 00:00:00.000,mentee,1
4578,2022-01-28 00:00:00.000,mentee,2
4579,2021-06-23 00:00:00.000,mentee,3
4580,2021-04-16 00:00:00.000,mentee,1
4586,2022-01-04 00:00:00.000,mentee,7
4587,2022-04-21 00:00:00.000,mentee,1
4588,2021-08-10 00:00:00.000,mentee,2
4589,2021-01-21 00:00:00.000,mentee,10
4590,2021-01-18 00:00:00.000,mentee,6
4591,2022-03-18 00:00:00.000,mentee,1
4592,2021-12-11 00:00:00.000,mentee,2
4599,2021-04-30 00:00:00.000,mentee,1
4600,2022-04-04 00:00:00.000,mentee,1
4601,2022-08-02 00:00:00.000,mentee,1
4604,2021-12-05 00:00:00.000,mentee,6
4609,2022-07-18 00:00:00.000,mentee,1
4610,2022-03-17 00:00:00.000,mentee,1
4613,2022-08-04 00:00:00.000,mentee,3
4615,2021-12-10 00:00:00.000,mentee,1
4616,2021-07-21 00:00:00.000,mentee,1
4617,2021-07-08 00:00:00.000,mentee,7
4619,2021-05-30 00:00:00.000,mentee,1
4626,2021-08-17 00:00:00.000,mentee,4
4629,2022-04-22 00:00:00.000,mentee,8
4630,2021-06-07 00:00:00.000,mentee,1
4632,2021-11-27 00:00:00.000,mentee,1
4635,2022-07-07 00:00:00.000,mentee,2
4636,2021-12-20 00:00:00.000,mentee,4
4640,2022-03-17 00:00:00.000,mentee,1
4641,2021-02-15 00:00:00.000,mentee,8
4642,2021-10-18 00:00:00.000,mentee,1
4645,2022-01-13 00:00:00.000,mentee,1
4646,2021-07-29 00:00:00.000,mentee,3
4650,2022-02-28 00:00:00.000,mentee,1
4652,2021-02-09 00:00:00.000,mentee,3
4653,2021-12-01 00:00:00.000,mentee,1
4655,2021-12-05 00:00:00.000,mentee,7
4656,2022-02-25 00:00:00.000,mentee,7
4657,2022-01-12 00:00:00.000,mentee,7
4660,2021-09-14 00:00:00.000,mentee,1
