"session_id","session_date_time","session_status","mentor_domain_id","domain_name","mentor_id","mentor_role","mentor_reg_date","mentor_region_id","mentor_region_name","mentee_id","mentee_role","mentee_reg_date","mentee_region_id","mentee_region_name"
9387,2022-09-05 00:00:00.000,finished,3,Визуализация данных,1348,mentor,2022-09-04 00:00:00.000,2,г Санкт-Петербург,3167,mentee,2021-04-08 00:00:00.000,4,Краснодарский край
9388,2022-09-05 00:00:00.000,finished,6,Машинное обучение,1760,mentor,2022-06-28 00:00:00.000,1,г Москва,2781,mentee,2021-08-16 00:00:00.000,7,Нижегородская обл
9390,2022-09-05 00:00:00.000,finished,6,Машинное обучение,2192,mentor,2022-07-24 00:00:00.000,1,г Москва,4619,mentee,2021-05-30 00:00:00.000,1,г Москва
9392,2022-09-05 00:00:00.000,finished,1,Продуктовая аналитика,2596,mentor,2021-11-22 00:00:00.000,7,Нижегородская обл,1685,mentee,2022-02-19 00:00:00.000,1,г Москва
9393,2022-09-05 00:00:00.000,finished,7,SQL,1474,mentor,2021-11-11 00:00:00.000,4,Краснодарский край,1365,mentee,2022-09-04 00:00:00.000,5,Ленинградская обл
9394,2022-09-05 00:00:00.000,finished,4,DS,4776,mentor,2022-05-11 00:00:00.000,1,г Москва,4867,mentee,2021-12-03 00:00:00.000,6,Московская обл
9396,2022-09-05 00:00:00.000,finished,7,SQL,1108,mentor,2022-07-28 00:00:00.000,5,Ленинградская обл,3987,mentee,2021-01-13 00:00:00.000,1,г Москва
9397,2022-09-05 00:00:00.000,finished,7,SQL,458,mentor,2021-07-03 00:00:00.000,1,г Москва,3678,mentee,2022-07-31 00:00:00.000,2,г Санкт-Петербург
9399,2022-09-05 00:00:00.000,finished,4,DS,2888,mentor,2022-07-08 00:00:00.000,1,г Москва,3272,mentee,2021-01-30 00:00:00.000,1,г Москва
9402,2022-09-05 00:00:00.000,finished,4,DS,2973,mentor,2021-08-12 00:00:00.000,3,Ростовская обл,390,mentee,2021-01-01 00:00:00.000,5,Ленинградская обл
9405,2022-09-05 00:00:00.000,finished,6,Машинное обучение,3175,mentor,2022-04-27 00:00:00.000,0,Другое,499,mentee,2022-09-02 00:00:00.000,9,Омская обл
9407,2022-09-05 00:00:00.000,finished,2,AB тестирование,2447,mentor,2021-05-09 00:00:00.000,5,Ленинградская обл,4290,mentee,2022-08-28 00:00:00.000,5,Ленинградская обл
9408,2022-09-05 00:00:00.000,finished,2,AB тестирование,4304,mentor,2021-07-11 00:00:00.000,1,г Москва,545,mentee,2021-03-05 00:00:00.000,1,г Москва
9411,2022-09-06 00:00:00.000,finished,5,Python для аналитики данных,1955,mentor,2021-03-21 00:00:00.000,0,Другое,1936,mentee,2022-04-24 00:00:00.000,5,Ленинградская обл
9413,2022-09-06 00:00:00.000,finished,4,DS,627,mentor,2022-08-28 00:00:00.000,0,Другое,3606,mentee,2022-02-14 00:00:00.000,6,Московская обл
9414,2022-09-06 00:00:00.000,finished,4,DS,846,mentor,2022-07-05 00:00:00.000,8,Новосибирская обл,2823,mentee,2022-08-18 00:00:00.000,5,Ленинградская обл
9415,2022-09-06 00:00:00.000,canceled,6,Машинное обучение,1759,mentor,2021-05-13 00:00:00.000,2,г Санкт-Петербург,1365,mentee,2022-09-04 00:00:00.000,5,Ленинградская обл
9418,2022-09-06 00:00:00.000,finished,3,Визуализация данных,3624,mentor,2022-01-07 00:00:00.000,2,г Санкт-Петербург,329,mentee,2022-07-27 00:00:00.000,5,Ленинградская обл
9419,2022-09-06 00:00:00.000,finished,3,Визуализация данных,3350,mentor,2021-01-12 00:00:00.000,2,г Санкт-Петербург,2519,mentee,2022-04-04 00:00:00.000,1,г Москва
9420,2022-09-06 00:00:00.000,finished,5,Python для аналитики данных,1021,mentor,2022-08-11 00:00:00.000,1,г Москва,1460,mentee,2022-04-27 00:00:00.000,1,г Москва
9421,2022-09-06 00:00:00.000,finished,6,Машинное обучение,1023,mentor,2021-09-10 00:00:00.000,3,Ростовская обл,3366,mentee,2022-08-15 00:00:00.000,1,г Москва
9423,2022-09-06 00:00:00.000,finished,6,Машинное обучение,4854,mentor,2021-09-23 00:00:00.000,3,Ростовская обл,4475,mentee,2022-04-28 00:00:00.000,2,г Санкт-Петербург
9424,2022-09-06 00:00:00.000,finished,1,Продуктовая аналитика,4764,mentor,2021-08-22 00:00:00.000,6,Московская обл,2626,mentee,2022-05-19 00:00:00.000,1,г Москва
9425,2022-09-06 00:00:00.000,canceled,6,Машинное обучение,4628,mentor,2022-08-22 00:00:00.000,7,Нижегородская обл,152,mentee,2021-10-07 00:00:00.000,1,г Москва
9426,2022-09-06 00:00:00.000,finished,6,Машинное обучение,1893,mentor,2021-12-18 00:00:00.000,1,г Москва,2728,mentee,2021-03-01 00:00:00.000,1,г Москва
9427,2022-09-06 00:00:00.000,finished,7,SQL,4752,mentor,2022-03-18 00:00:00.000,2,г Санкт-Петербург,402,mentee,2022-03-13 00:00:00.000,5,Ленинградская обл
9428,2022-09-06 00:00:00.000,canceled,1,Продуктовая аналитика,4612,mentor,2022-05-21 00:00:00.000,7,Нижегородская обл,4394,mentee,2021-11-28 00:00:00.000,3,Ростовская обл
9429,2022-09-06 00:00:00.000,finished,4,DS,2555,mentor,2022-06-30 00:00:00.000,1,г Москва,1620,mentee,2022-07-04 00:00:00.000,5,Ленинградская обл
9434,2022-09-06 00:00:00.000,finished,4,DS,2623,mentor,2021-09-24 00:00:00.000,2,г Санкт-Петербург,3206,mentee,2022-04-15 00:00:00.000,1,г Москва
9437,2022-09-06 00:00:00.000,finished,6,Машинное обучение,1759,mentor,2021-05-13 00:00:00.000,2,г Санкт-Петербург,4657,mentee,2022-01-12 00:00:00.000,7,Нижегородская обл
9439,2022-09-06 00:00:00.000,finished,6,Машинное обучение,845,mentor,2022-03-23 00:00:00.000,2,г Санкт-Петербург,591,mentee,2021-05-07 00:00:00.000,1,г Москва
9440,2022-09-06 00:00:00.000,canceled,7,SQL,3868,mentor,2021-05-21 00:00:00.000,5,Ленинградская обл,100,mentee,2021-09-01 00:00:00.000,1,г Москва
9441,2022-09-06 00:00:00.000,finished,1,Продуктовая аналитика,2379,mentor,2022-09-06 00:00:00.000,8,Новосибирская обл,753,mentee,2022-06-30 00:00:00.000,4,Краснодарский край
9442,2022-09-06 00:00:00.000,finished,6,Машинное обучение,4056,mentor,2021-11-21 00:00:00.000,1,г Москва,1523,mentee,2022-08-08 00:00:00.000,8,Новосибирская обл
9443,2022-09-06 00:00:00.000,canceled,4,DS,2235,mentor,2021-08-23 00:00:00.000,0,Другое,2099,mentee,2022-06-26 00:00:00.000,7,Нижегородская обл
9444,2022-09-06 00:00:00.000,finished,6,Машинное обучение,4628,mentor,2022-08-22 00:00:00.000,7,Нижегородская обл,4133,mentee,2022-06-03 00:00:00.000,1,г Москва
9446,2022-09-06 00:00:00.000,finished,7,SQL,4314,mentor,2022-06-18 00:00:00.000,1,г Москва,5,mentee,2021-12-25 00:00:00.000,1,г Москва
9448,2022-09-06 00:00:00.000,canceled,3,Визуализация данных,3213,mentor,2022-08-12 00:00:00.000,1,г Москва,1933,mentee,2021-09-12 00:00:00.000,1,г Москва
9451,2022-09-06 00:00:00.000,finished,6,Машинное обучение,2244,mentor,2021-04-19 00:00:00.000,3,Ростовская обл,1976,mentee,2022-04-08 00:00:00.000,7,Нижегородская обл
9452,2022-09-06 00:00:00.000,finished,6,Машинное обучение,4611,mentor,2022-06-21 00:00:00.000,3,Ростовская обл,425,mentee,2022-02-12 00:00:00.000,1,г Москва
9453,2022-09-06 00:00:00.000,canceled,4,DS,2555,mentor,2022-06-30 00:00:00.000,1,г Москва,2441,mentee,2021-04-16 00:00:00.000,8,Новосибирская обл
9457,2022-09-06 00:00:00.000,finished,3,Визуализация данных,4480,mentor,2022-04-08 00:00:00.000,1,г Москва,4567,mentee,2022-08-20 00:00:00.000,2,г Санкт-Петербург
9458,2022-09-06 00:00:00.000,finished,2,AB тестирование,4334,mentor,2022-05-23 00:00:00.000,5,Ленинградская обл,2899,mentee,2022-07-19 00:00:00.000,2,г Санкт-Петербург
9459,2022-09-06 00:00:00.000,finished,1,Продуктовая аналитика,3168,mentor,2022-04-25 00:00:00.000,3,Ростовская обл,1201,mentee,2022-06-30 00:00:00.000,1,г Москва
9460,2022-09-06 00:00:00.000,canceled,5,Python для аналитики данных,3713,mentor,2022-01-07 00:00:00.000,1,г Москва,354,mentee,2021-08-06 00:00:00.000,1,г Москва
9463,2022-09-06 00:00:00.000,finished,2,AB тестирование,1027,mentor,2022-06-03 00:00:00.000,3,Ростовская обл,2694,mentee,2021-03-16 00:00:00.000,8,Новосибирская обл
9465,2022-09-06 00:00:00.000,finished,4,DS,338,mentor,2022-06-29 00:00:00.000,1,г Москва,3607,mentee,2022-07-28 00:00:00.000,1,г Москва
9466,2022-09-06 00:00:00.000,finished,1,Продуктовая аналитика,3787,mentor,2021-02-21 00:00:00.000,9,Омская обл,1690,mentee,2021-05-29 00:00:00.000,3,Ростовская обл
9467,2022-09-06 00:00:00.000,finished,4,DS,3969,mentor,2021-12-14 00:00:00.000,1,г Москва,983,mentee,2022-08-20 00:00:00.000,0,Другое
9468,2022-09-06 00:00:00.000,finished,4,DS,3013,mentor,2022-05-08 00:00:00.000,4,Краснодарский край,189,mentee,2022-08-19 00:00:00.000,6,Московская обл
9472,2022-09-06 00:00:00.000,finished,6,Машинное обучение,884,mentor,2022-09-06 00:00:00.000,6,Московская обл,1602,mentee,2021-10-01 00:00:00.000,3,Ростовская обл
9473,2022-09-06 00:00:00.000,finished,1,Продуктовая аналитика,1754,mentor,2021-06-09 00:00:00.000,1,г Москва,3165,mentee,2022-01-14 00:00:00.000,3,Ростовская обл
9474,2022-09-06 00:00:00.000,finished,5,Python для аналитики данных,1279,mentor,2022-03-14 00:00:00.000,5,Ленинградская обл,3241,mentee,2021-02-17 00:00:00.000,1,г Москва
9475,2022-09-06 00:00:00.000,finished,5,Python для аналитики данных,3972,mentor,2022-06-14 00:00:00.000,9,Омская обл,1006,mentee,2021-08-02 00:00:00.000,3,Ростовская обл
9476,2022-09-06 00:00:00.000,finished,1,Продуктовая аналитика,1484,mentor,2022-04-23 00:00:00.000,1,г Москва,4905,mentee,2021-03-19 00:00:00.000,2,г Санкт-Петербург
9477,2022-09-06 00:00:00.000,finished,6,Машинное обучение,2651,mentor,2022-03-28 00:00:00.000,4,Краснодарский край,4112,mentee,2022-05-01 00:00:00.000,3,Ростовская обл
9479,2022-09-06 00:00:00.000,finished,5,Python для аналитики данных,681,mentor,2022-08-13 00:00:00.000,1,г Москва,4193,mentee,2022-01-05 00:00:00.000,4,Краснодарский край
9480,2022-09-06 00:00:00.000,finished,5,Python для аналитики данных,4481,mentor,2022-08-30 00:00:00.000,2,г Санкт-Петербург,1338,mentee,2022-03-02 00:00:00.000,7,Нижегородская обл
9481,2022-09-06 00:00:00.000,finished,1,Продуктовая аналитика,2699,mentor,2021-08-30 00:00:00.000,4,Краснодарский край,2104,mentee,2022-04-17 00:00:00.000,7,Нижегородская обл
9484,2022-09-06 00:00:00.000,canceled,2,AB тестирование,2494,mentor,2021-04-01 00:00:00.000,5,Ленинградская обл,1377,mentee,2022-02-15 00:00:00.000,5,Ленинградская обл
9485,2022-09-06 00:00:00.000,finished,3,Визуализация данных,3383,mentor,2021-09-21 00:00:00.000,1,г Москва,4093,mentee,2021-10-03 00:00:00.000,6,Московская обл
9488,2022-09-06 00:00:00.000,finished,7,SQL,1398,mentor,2021-04-30 00:00:00.000,0,Другое,3326,mentee,2022-06-03 00:00:00.000,1,г Москва
9489,2022-09-06 00:00:00.000,finished,7,SQL,3641,mentor,2022-05-09 00:00:00.000,1,г Москва,1523,mentee,2022-08-08 00:00:00.000,8,Новосибирская обл
9491,2022-09-06 00:00:00.000,finished,4,DS,3415,mentor,2022-05-12 00:00:00.000,1,г Москва,276,mentee,2022-01-26 00:00:00.000,1,г Москва
9492,2022-09-06 00:00:00.000,canceled,7,SQL,1817,mentor,2022-01-14 00:00:00.000,5,Ленинградская обл,654,mentee,2022-04-25 00:00:00.000,1,г Москва
9493,2022-09-06 00:00:00.000,finished,1,Продуктовая аналитика,3025,mentor,2021-08-17 00:00:00.000,2,г Санкт-Петербург,283,mentee,2022-04-15 00:00:00.000,1,г Москва
9494,2022-09-06 00:00:00.000,finished,6,Машинное обучение,2089,mentor,2022-08-19 00:00:00.000,1,г Москва,1615,mentee,2021-10-29 00:00:00.000,5,Ленинградская обл
9495,2022-09-06 00:00:00.000,finished,5,Python для аналитики данных,1279,mentor,2022-03-14 00:00:00.000,5,Ленинградская обл,419,mentee,2021-08-22 00:00:00.000,1,г Москва
9496,2022-09-06 00:00:00.000,canceled,3,Визуализация данных,1109,mentor,2021-10-13 00:00:00.000,1,г Москва,241,mentee,2022-09-05 00:00:00.000,4,Краснодарский край
9497,2022-09-06 00:00:00.000,canceled,4,DS,2235,mentor,2021-08-23 00:00:00.000,0,Другое,568,mentee,2021-12-02 00:00:00.000,2,г Санкт-Петербург
9500,2022-09-06 00:00:00.000,canceled,1,Продуктовая аналитика,895,mentor,2022-07-01 00:00:00.000,3,Ростовская обл,3651,mentee,2021-01-21 00:00:00.000,1,г Москва
9501,2022-09-06 00:00:00.000,finished,4,DS,627,mentor,2022-08-28 00:00:00.000,0,Другое,1102,mentee,2022-03-01 00:00:00.000,1,г Москва
9502,2022-09-06 00:00:00.000,finished,7,SQL,4664,mentor,2022-06-15 00:00:00.000,1,г Москва,2883,mentee,2021-06-21 00:00:00.000,7,Нижегородская обл
9504,2022-09-06 00:00:00.000,finished,6,Машинное обучение,1760,mentor,2022-06-28 00:00:00.000,1,г Москва,4292,mentee,2022-07-14 00:00:00.000,1,г Москва
9507,2022-09-06 00:00:00.000,finished,2,AB тестирование,2494,mentor,2021-04-01 00:00:00.000,5,Ленинградская обл,50,mentee,2021-06-20 00:00:00.000,4,Краснодарский край
9508,2022-09-06 00:00:00.000,finished,6,Машинное обучение,2192,mentor,2022-07-24 00:00:00.000,1,г Москва,972,mentee,2022-06-19 00:00:00.000,1,г Москва
9510,2022-09-06 00:00:00.000,canceled,5,Python для аналитики данных,4256,mentor,2022-08-13 00:00:00.000,1,г Москва,3438,mentee,2022-06-12 00:00:00.000,3,Ростовская обл
9512,2022-09-06 00:00:00.000,finished,7,SQL,4121,mentor,2021-06-10 00:00:00.000,1,г Москва,108,mentee,2021-11-07 00:00:00.000,1,г Москва
9514,2022-09-06 00:00:00.000,finished,2,AB тестирование,2373,mentor,2022-08-12 00:00:00.000,2,г Санкт-Петербург,3953,mentee,2021-03-18 00:00:00.000,5,Ленинградская обл
9516,2022-09-06 00:00:00.000,finished,5,Python для аналитики данных,271,mentor,2022-03-11 00:00:00.000,3,Ростовская обл,1880,mentee,2021-01-01 00:00:00.000,1,г Москва
9518,2022-09-06 00:00:00.000,finished,2,AB тестирование,1475,mentor,2021-06-18 00:00:00.000,3,Ростовская обл,2937,mentee,2021-01-25 00:00:00.000,1,г Москва
9519,2022-09-07 00:00:00.000,finished,7,SQL,1532,mentor,2022-05-21 00:00:00.000,1,г Москва,4483,mentee,2022-08-21 00:00:00.000,1,г Москва
9520,2022-09-07 00:00:00.000,finished,6,Машинное обучение,4741,mentor,2022-08-25 00:00:00.000,1,г Москва,2732,mentee,2021-01-18 00:00:00.000,7,Нижегородская обл
9522,2022-09-07 00:00:00.000,finished,5,Python для аналитики данных,1190,mentor,2022-06-25 00:00:00.000,4,Краснодарский край,3608,mentee,2022-03-15 00:00:00.000,5,Ленинградская обл
9524,2022-09-07 00:00:00.000,finished,5,Python для аналитики данных,1318,mentor,2022-08-30 00:00:00.000,1,г Москва,2939,mentee,2021-11-12 00:00:00.000,1,г Москва
9525,2022-09-07 00:00:00.000,finished,6,Машинное обучение,2092,mentor,2022-04-17 00:00:00.000,1,г Москва,4609,mentee,2022-07-18 00:00:00.000,1,г Москва
9527,2022-09-07 00:00:00.000,finished,1,Продуктовая аналитика,3025,mentor,2021-08-17 00:00:00.000,2,г Санкт-Петербург,1055,mentee,2022-05-18 00:00:00.000,5,Ленинградская обл
9528,2022-09-07 00:00:00.000,finished,4,DS,477,mentor,2022-06-13 00:00:00.000,1,г Москва,546,mentee,2021-06-27 00:00:00.000,0,Другое
9530,2022-09-07 00:00:00.000,canceled,5,Python для аналитики данных,3615,mentor,2022-08-17 00:00:00.000,1,г Москва,1138,mentee,2022-05-23 00:00:00.000,6,Московская обл
9531,2022-09-07 00:00:00.000,canceled,1,Продуктовая аналитика,2379,mentor,2022-09-06 00:00:00.000,8,Новосибирская обл,1885,mentee,2021-04-09 00:00:00.000,3,Ростовская обл
9532,2022-09-07 00:00:00.000,finished,4,DS,1903,mentor,2022-07-19 00:00:00.000,3,Ростовская обл,3727,mentee,2022-08-12 00:00:00.000,3,Ростовская обл
9533,2022-09-07 00:00:00.000,canceled,6,Машинное обучение,4628,mentor,2022-08-22 00:00:00.000,7,Нижегородская обл,2753,mentee,2022-02-06 00:00:00.000,5,Ленинградская обл
9534,2022-09-07 00:00:00.000,finished,4,DS,4441,mentor,2022-08-07 00:00:00.000,5,Ленинградская обл,3626,mentee,2022-02-02 00:00:00.000,1,г Москва
9535,2022-09-07 00:00:00.000,finished,4,DS,1630,mentor,2021-10-09 00:00:00.000,5,Ленинградская обл,4484,mentee,2022-08-07 00:00:00.000,0,Другое
9536,2022-09-07 00:00:00.000,finished,4,DS,3759,mentor,2021-12-19 00:00:00.000,1,г Москва,282,mentee,2022-09-04 00:00:00.000,0,Другое
9537,2022-09-07 00:00:00.000,finished,7,SQL,2463,mentor,2022-01-15 00:00:00.000,8,Новосибирская обл,2723,mentee,2022-04-27 00:00:00.000,1,г Москва
9538,2022-09-07 00:00:00.000,finished,3,Визуализация данных,3190,mentor,2022-04-01 00:00:00.000,2,г Санкт-Петербург,1663,mentee,2021-09-29 00:00:00.000,1,г Москва
9540,2022-09-07 00:00:00.000,finished,3,Визуализация данных,54,mentor,2021-05-09 00:00:00.000,7,Нижегородская обл,2204,mentee,2021-08-09 00:00:00.000,1,г Москва
9544,2022-09-07 00:00:00.000,finished,3,Визуализация данных,1417,mentor,2021-08-27 00:00:00.000,1,г Москва,2691,mentee,2021-03-16 00:00:00.000,1,г Москва
9545,2022-09-07 00:00:00.000,finished,3,Визуализация данных,1348,mentor,2022-09-04 00:00:00.000,2,г Санкт-Петербург,3528,mentee,2021-07-23 00:00:00.000,4,Краснодарский край
9547,2022-09-07 00:00:00.000,canceled,1,Продуктовая аналитика,660,mentor,2022-06-14 00:00:00.000,1,г Москва,1909,mentee,2021-01-02 00:00:00.000,6,Московская обл
9549,2022-09-07 00:00:00.000,finished,6,Машинное обучение,1759,mentor,2021-05-13 00:00:00.000,2,г Санкт-Петербург,4898,mentee,2022-09-02 00:00:00.000,6,Московская обл
9551,2022-09-07 00:00:00.000,finished,7,SQL,2820,mentor,2021-11-16 00:00:00.000,0,Другое,3388,mentee,2021-03-17 00:00:00.000,1,г Москва
9553,2022-09-07 00:00:00.000,canceled,5,Python для аналитики данных,389,mentor,2022-09-07 00:00:00.000,1,г Москва,422,mentee,2021-02-01 00:00:00.000,1,г Москва
9554,2022-09-07 00:00:00.000,finished,4,DS,4968,mentor,2021-12-02 00:00:00.000,7,Нижегородская обл,3427,mentee,2022-02-16 00:00:00.000,1,г Москва
9556,2022-09-07 00:00:00.000,finished,7,SQL,56,mentor,2021-01-13 00:00:00.000,2,г Санкт-Петербург,1751,mentee,2022-08-05 00:00:00.000,3,Ростовская обл
9557,2022-09-07 00:00:00.000,finished,2,AB тестирование,3588,mentor,2021-07-03 00:00:00.000,4,Краснодарский край,4327,mentee,2022-08-03 00:00:00.000,0,Другое
9561,2022-09-07 00:00:00.000,canceled,1,Продуктовая аналитика,3261,mentor,2022-01-17 00:00:00.000,1,г Москва,2799,mentee,2022-06-20 00:00:00.000,5,Ленинградская обл
9563,2022-09-07 00:00:00.000,finished,5,Python для аналитики данных,47,mentor,2021-06-04 00:00:00.000,1,г Москва,679,mentee,2022-01-24 00:00:00.000,1,г Москва
9564,2022-09-07 00:00:00.000,finished,6,Машинное обучение,1169,mentor,2021-11-14 00:00:00.000,2,г Санкт-Петербург,4737,mentee,2021-06-15 00:00:00.000,1,г Москва
9565,2022-09-07 00:00:00.000,finished,2,AB тестирование,4812,mentor,2021-06-11 00:00:00.000,1,г Москва,1973,mentee,2022-07-19 00:00:00.000,1,г Москва
9566,2022-09-07 00:00:00.000,canceled,3,Визуализация данных,3179,mentor,2022-06-12 00:00:00.000,2,г Санкт-Петербург,4169,mentee,2022-08-26 00:00:00.000,5,Ленинградская обл
9567,2022-09-07 00:00:00.000,finished,4,DS,3005,mentor,2021-10-12 00:00:00.000,1,г Москва,3761,mentee,2022-08-30 00:00:00.000,4,Краснодарский край
9568,2022-09-07 00:00:00.000,finished,1,Продуктовая аналитика,4595,mentor,2021-02-20 00:00:00.000,1,г Москва,1603,mentee,2022-01-11 00:00:00.000,5,Ленинградская обл
9569,2022-09-07 00:00:00.000,finished,7,SQL,56,mentor,2021-01-13 00:00:00.000,2,г Санкт-Петербург,2020,mentee,2021-08-09 00:00:00.000,6,Московская обл
9570,2022-09-07 00:00:00.000,finished,1,Продуктовая аналитика,2001,mentor,2022-02-03 00:00:00.000,3,Ростовская обл,3827,mentee,2022-08-16 00:00:00.000,2,г Санкт-Петербург
9573,2022-09-07 00:00:00.000,finished,3,Визуализация данных,1348,mentor,2022-09-04 00:00:00.000,2,г Санкт-Петербург,154,mentee,2022-05-22 00:00:00.000,1,г Москва
9575,2022-09-07 00:00:00.000,canceled,2,AB тестирование,1170,mentor,2022-05-04 00:00:00.000,1,г Москва,1751,mentee,2022-08-05 00:00:00.000,3,Ростовская обл
9576,2022-09-07 00:00:00.000,canceled,6,Машинное обучение,4143,mentor,2022-01-08 00:00:00.000,2,г Санкт-Петербург,4146,mentee,2022-08-06 00:00:00.000,3,Ростовская обл
9577,2022-09-07 00:00:00.000,finished,4,DS,2955,mentor,2022-03-27 00:00:00.000,1,г Москва,1977,mentee,2021-04-21 00:00:00.000,1,г Москва
9579,2022-09-07 00:00:00.000,canceled,7,SQL,1106,mentor,2022-03-10 00:00:00.000,5,Ленинградская обл,4230,mentee,2021-12-03 00:00:00.000,1,г Москва
9584,2022-09-07 00:00:00.000,finished,6,Машинное обучение,3060,mentor,2021-04-12 00:00:00.000,1,г Москва,4353,mentee,2022-08-14 00:00:00.000,5,Ленинградская обл
9585,2022-09-07 00:00:00.000,finished,5,Python для аналитики данных,2675,mentor,2022-08-26 00:00:00.000,1,г Москва,1212,mentee,2022-05-07 00:00:00.000,1,г Москва
9587,2022-09-07 00:00:00.000,canceled,5,Python для аналитики данных,4256,mentor,2022-08-13 00:00:00.000,1,г Москва,4365,mentee,2021-11-26 00:00:00.000,3,Ростовская обл
9588,2022-09-07 00:00:00.000,finished,1,Продуктовая аналитика,2403,mentor,2021-03-29 00:00:00.000,6,Московская обл,4092,mentee,2022-07-04 00:00:00.000,1,г Москва
9589,2022-09-07 00:00:00.000,finished,5,Python для аналитики данных,2747,mentor,2021-02-01 00:00:00.000,1,г Москва,1877,mentee,2021-07-25 00:00:00.000,1,г Москва
9591,2022-09-07 00:00:00.000,canceled,1,Продуктовая аналитика,1568,mentor,2022-07-24 00:00:00.000,2,г Санкт-Петербург,1388,mentee,2022-05-18 00:00:00.000,3,Ростовская обл
9592,2022-09-07 00:00:00.000,finished,7,SQL,1776,mentor,2022-01-24 00:00:00.000,1,г Москва,109,mentee,2022-08-22 00:00:00.000,1,г Москва
9593,2022-09-07 00:00:00.000,canceled,2,AB тестирование,162,mentor,2022-04-11 00:00:00.000,5,Ленинградская обл,2226,mentee,2021-06-22 00:00:00.000,1,г Москва
9594,2022-09-07 00:00:00.000,finished,6,Машинное обучение,3031,mentor,2021-01-15 00:00:00.000,7,Нижегородская обл,913,mentee,2022-09-07 00:00:00.000,3,Ростовская обл
9595,2022-09-07 00:00:00.000,finished,3,Визуализация данных,3624,mentor,2022-01-07 00:00:00.000,2,г Санкт-Петербург,835,mentee,2022-08-19 00:00:00.000,0,Другое
9597,2022-09-07 00:00:00.000,finished,2,AB тестирование,1475,mentor,2021-06-18 00:00:00.000,3,Ростовская обл,2374,mentee,2021-07-01 00:00:00.000,2,г Санкт-Петербург
9598,2022-09-07 00:00:00.000,finished,4,DS,3759,mentor,2021-12-19 00:00:00.000,1,г Москва,2259,mentee,2021-01-26 00:00:00.000,4,Краснодарский край
9599,2022-09-07 00:00:00.000,finished,5,Python для аналитики данных,2675,mentor,2022-08-26 00:00:00.000,1,г Москва,3160,mentee,2021-08-23 00:00:00.000,1,г Москва
9600,2022-09-07 00:00:00.000,finished,6,Машинное обучение,884,mentor,2022-09-06 00:00:00.000,6,Московская обл,585,mentee,2022-03-21 00:00:00.000,1,г Москва
9601,2022-09-07 00:00:00.000,finished,4,DS,4807,mentor,2022-04-04 00:00:00.000,3,Ростовская обл,577,mentee,2022-08-13 00:00:00.000,1,г Москва
9602,2022-09-07 00:00:00.000,finished,4,DS,2179,mentor,2021-08-13 00:00:00.000,3,Ростовская обл,2254,mentee,2022-09-05 00:00:00.000,1,г Москва
9603,2022-09-07 00:00:00.000,finished,6,Машинное обучение,852,mentor,2022-04-19 00:00:00.000,6,Московская обл,2286,mentee,2022-07-05 00:00:00.000,7,Нижегородская обл
9604,2022-09-07 00:00:00.000,finished,1,Продуктовая аналитика,1390,mentor,2022-05-13 00:00:00.000,1,г Москва,1511,mentee,2022-03-13 00:00:00.000,1,г Москва
9605,2022-09-07 00:00:00.000,finished,1,Продуктовая аналитика,3261,mentor,2022-01-17 00:00:00.000,1,г Москва,4869,mentee,2022-09-05 00:00:00.000,5,Ленинградская обл
9608,2022-09-07 00:00:00.000,canceled,5,Python для аналитики данных,1021,mentor,2022-08-11 00:00:00.000,1,г Москва,4616,mentee,2021-07-21 00:00:00.000,1,г Москва
9610,2022-09-08 00:00:00.000,finished,5,Python для аналитики данных,2852,mentor,2022-07-25 00:00:00.000,5,Ленинградская обл,2202,mentee,2021-07-20 00:00:00.000,1,г Москва
9614,2022-09-08 00:00:00.000,finished,4,DS,1584,mentor,2022-06-16 00:00:00.000,5,Ленинградская обл,770,mentee,2022-09-06 00:00:00.000,1,г Москва
9615,2022-09-08 00:00:00.000,finished,5,Python для аналитики данных,4465,mentor,2022-07-17 00:00:00.000,3,Ростовская обл,1574,mentee,2021-04-24 00:00:00.000,1,г Москва
9616,2022-09-08 00:00:00.000,finished,4,DS,3290,mentor,2021-12-27 00:00:00.000,9,Омская обл,3120,mentee,2022-08-11 00:00:00.000,10,Красноярский край
9619,2022-09-08 00:00:00.000,finished,1,Продуктовая аналитика,1097,mentor,2022-03-28 00:00:00.000,1,г Москва,2421,mentee,2021-03-21 00:00:00.000,1,г Москва
9620,2022-09-08 00:00:00.000,canceled,6,Машинное обучение,1169,mentor,2021-11-14 00:00:00.000,2,г Санкт-Петербург,4434,mentee,2022-03-15 00:00:00.000,1,г Москва
9621,2022-09-08 00:00:00.000,finished,3,Визуализация данных,1197,mentor,2021-12-18 00:00:00.000,9,Омская обл,2428,mentee,2022-08-23 00:00:00.000,1,г Москва
9627,2022-09-08 00:00:00.000,finished,4,DS,778,mentor,2021-11-06 00:00:00.000,3,Ростовская обл,3515,mentee,2022-07-28 00:00:00.000,5,Ленинградская обл
9629,2022-09-08 00:00:00.000,finished,5,Python для аналитики данных,2351,mentor,2022-04-22 00:00:00.000,4,Краснодарский край,4041,mentee,2021-10-27 00:00:00.000,2,г Санкт-Петербург
9630,2022-09-08 00:00:00.000,finished,2,AB тестирование,2473,mentor,2022-06-17 00:00:00.000,3,Ростовская обл,1168,mentee,2022-04-01 00:00:00.000,7,Нижегородская обл
